training_data_large
,Title,Topic 1,Topic 2,X.M.._twitter_id
815877,Awesome!!!ðŸ˜„ https://t.co/oVy0ne6WFB,6,,9.01154E+17
344725,Never let no downplay your dreams and goals.... Go get it!!!!!,6,,8.96475E+17
1799410,Hahaha yes! https://t.co/sOi8E6t369,6,,9.09882E+17
1894563,If you can text bacc hml,6,,8.90313E+17
517245,Hit'em ðŸ¥Š with the left; hit'em with the right ðŸ¥Š He's gonna beat thisâ€¦ https://t.co/rJryjgqEGm,6,,8.98193E+17
1002268,@ineedlisa https://t.co/1rUNC0asrg,6,,9.02305E+17
1311622,@ariana__noor Girl you better spill ðŸ˜‚,6,,9.04815E+17
1345990,Hurricane Irma is a category 5 at 175 MPH ðŸ˜³ y'all better leave!! Please don't come to Houston ðŸ˜ž,1,,9.05147E+17
1025738,No one should ever have to experience the fear of falling asleep and waking to find your house underwater.,6,,9.02399E+17
384167,Un poquito de @Coalozr hoy en @hosannahouston Hermoso tiempo yâ€¦ https://t.co/RChchChz1G,6,,8.96886E+17
1102073,meanwhile if i don't show up to class my classmates don't even notice https://t.co/ENs9YcaQNn,6,,9.02947E+17
1411059,Are you playing #Golf but not scoring well? here It is important to know how to keep the #scores correctly https://t.co/69r8bo,6,,9.05764E+17
157392,ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/G4ja7N1NSb,6,,8.94604E+17
374832,ðŸ˜» https://t.co/QQ6OJ6Q2Gr,6,,8.96813E+17
976688,@texascmr @NastassiaIris @Moofeydarling @GregAbbott_TX If you think 4 million people in the Houston &amp; Harris county could,6,,9.02193E+17
1443162,English isnâ€™t even the official language for America.... https://t.co/bxyjJ3He6k,6,,9.06032E+17
1353658,I Found Some Money In My Work Book Now Im Ready To Go!,6,,9.05206E+17
1126433,@Tashon_l Thats why i just be quiet ðŸ˜‚,6,,9.031E+17
376465,@HolaaHovito https://t.co/hyKcXtHtFk,6,,8.96826E+17
1368119,You really need to stop watching CNN ! https://t.co/SngT86shT2,2,,9.0529E+17
1031816,Man where Victoria at,6,,9.02436E+17
1706149,Bron and Savannah is real life goals,6,,9.08836E+17
680867,Damn ðŸ˜ªðŸ¦ https://t.co/484A64ybtL,6,,8.99824E+17
1249315,Welp. https://t.co/hmKkql4O5C,6,,9.04177E+17
424129,My friend was killed by a drunk driver  who lives and will probably walk away from all this. Don't be that person . Don't dri,6,,8.97267E+17
75911,ðŸ˜­ðŸ˜‚ðŸ˜‚ https://t.co/i8FEx46yPW,6,,8.93658E+17
323821,My nephew! #47 https://t.co/vwT7wrsj4a,6,,8.96219E+17
207456,Positivity is key.,6,,8.9507E+17
979456,@lovejackkie Not my fault you rude as hell ma ðŸ¤·ðŸ¾â€â™‚ï¸,6,,9.02207E+17
1631993,"i got a random dick pic i told the guy that im not into guys and he said "" oh just pretend its a dildo "" WHAT",6,,9.08075E+17
755089,@KyhanaW Thank you and you probably will I'll say hey,6,,9.00562E+17
1828594,Sallie Mae ain't losing nobody paperwork. ðŸ˜‚ https://t.co/DcaiL6Tfjn,6,,8.87439E+17
1049902,This asshole. https://t.co/128dKuwIX0,6,,9.02598E+17
1073321,I moved into my dorm room a week ago and then went back home for the storm. I still haven't found my bedding or pillows for my,6,,9.02711E+17
464029,@ItsDarciLynne  wow wow wow - you go girl,6,,8.97645E+17
500902,Buddy speaking for himself,6,,8.97997E+17
92138,Avoided alcohol death last night,6,,8.93881E+17
1537446,Yes! https://t.co/ZvNzrOhDHw,6,,9.07052E+17
1573732,Drinking a Four Squared by @RealAleBrewing @ Alexan Midtown â€” https://t.co/eDcBrjn3bO,6,,9.0743E+17
1728848,â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸ https://t.co/4SuaiUHEXW,6,,9.09131E+17
598910,What work for you dont work for me,6,,8.99009E+17
817646,@Zayna_Lioness @Sarahi_Hndez HAHAHA! If there's ever a crocodile near me I promise there will be no pics,6,,9.01164E+17
465403,4 hours in kitchen and it's only good for 2 days. Ugh,6,,8.97652E+17
1188298,Brother!! https://t.co/mpuTSk9YtH,6,,9.03665E+17
213971,i got a big ass head . shit fucking annoying,6,,8.95116E+17
352622,I hate how bad my hair shrinks up it makes me look even more bald headed â˜¹ï¸,6,,8.96543E+17
1408029,RIP Chuck BERRY ðŸŽ»ðŸŽºðŸŽ¹ðŸŽ¸ðŸŽ·ðŸŽ¸ https://t.co/YWVF33qvRd,6,,9.05678E+17
1141513,Even if you haven't assessed your damages yet file something today!!!!!!!!,6,,9.03278E+17
1405783,CAMERON MAYBIN IS C L U T C H,6,,9.05657E+17
31033,#FootballGuy https://t.co/ini6J3Cihy,6,,8.93215E+17
546539,El primer fandom que no nos tira hate.ðŸ˜ðŸ˜,6,,8.98416E+17
149376,lol. https://t.co/f4t06YDX2d,6,,8.94456E+17
238328,This fake right ? https://t.co/Dv33DuVk1N,6,,8.95385E+17
464834,Flake: is this Custer's last stand? How is Kelli Ward? https://t.co/jISg7opser,6,,8.97649E+17
1550946,I WANT THIS https://t.co/kROqcIRTc5,6,,9.07227E+17
792309,@nytimesbusiness Antifa has already decked reporters. You guys should subscribe to a newspaper.,6,,9.00916E+17
171290,@UniNoticias #lunessocial. Nop No Het Non NÃ£o Ã’xl Nein.,6,,8.94718E+17
1004121,"@963kscs @Jessica__Lynn_  ""Crazy Idea""  https://t.co/3lCl6gUuib   @thebootdotcom The Boot Review   https://t.co/SG5g8yUrdJ htt",6,,9.02313E+17
484157,"Check out this ""Crypt Dogg's Songs"" playlist on @ReverbNation Discover https://t.co/yFJKjJlnPw",6,,8.97872E+17
1261875,BIG THANKS. ðŸ­ https://t.co/jdp3CyHEMM,6,,9.04352E+17
185449,I can be cordial with u but I really don't like u ðŸ˜‚,6,,8.94818E+17
473337,Mfs naturally be in they feelings ðŸ’€ fool ass on,6,,8.9771E+17
823555,Houston TX Fri Aug 25th PM Forecast: TONIGHT Tropical Storm Conditions Lo 75 SATURDAY Tropical Storm Conditions Hi 81,1,,9.01204E+17
1137830,It all begins with a thoughtðŸ’¡#goodmorning #thursdaymotivation #thursdaymood #thursdaymorningâ€¦ https://t.co/GC2l8BBIIq,6,,9.03235E+17
757154,I saw it in person and still could not understand the hype https://t.co/yl9tdpZN6a,6,,9.00575E+17
617627,Big as Houston is and we get a room in fucking Brookshire. Wtf is Brookshire,6,,8.99168E+17
1901092,Goals https://t.co/BmlkFvrFij,6,,8.90614E+17
574952,It's done ðŸ™‚ https://t.co/fKr8gatXGV,6,,8.98724E+17
1346438,me: today seems like a great day to ride my bike to classes to efficiently save time and energymy bike: *is stolen*,6,,9.05151E+17
523220,I became single the day my nigga asked me to have his baby without a ring. Call that run away suppose to be baby mama,6,,8.98243E+17
1523081,#forcefriday okay so found a few more droids for Jerm to hang with.  @starwars @ Toys R Us https://t.co/sNDdZCL9H5,6,,9.0695E+17
1768611,Even at 7:30am ðŸ™ƒ https://t.co/JveqIRUAZy,6,,9.09547E+17
1353389,I'm a princess,6,,9.05204E+17
515817,Turn and talk.....groups describe skillful teaching! https://t.co/bQ2UTOf6gf,6,,8.98177E+17
593999,@Thesherbzz @rollsrollz In the short run perhaps but then those who don't go to Pro will be left in regret..Also they kind ,6,,8.98966E+17
1722442,I think Mrs Wooferton approves of her new life vest LOLOL!! #staffiemix #mybestfriend #tripawdâ€¦ https://t.co/PThAdjARIG,6,,9.09074E+17
321331,Okay I'm crying nobody talk to me for the rest of night. https://t.co/MhEXsCCwac,6,,8.96201E+17
1783264,Watching 8 mile ðŸŽ¬,6,,9.09654E+17
690293,@nickygumbel hmmmm  lesson learned the hard way,6,,8.99964E+17
924152,@CHRIS_Daughtry Great pic!,6,,9.01878E+17
528407,I try my hardest to make myself Unapproachable and guess what?? I get approached.,6,,8.98285E+17
1811792,@ApesMovies @TyOlsson Next week! Can't wait!,6,,8.86706E+17
594072,Goodluck out there @CoachDebose !!' #WordUp https://t.co/7clc7T76i5,4,,8.98967E+17
1621952,smh ðŸ¤¦â€â™‚ï¸ https://t.co/UjzICzNIYj,6,,9.07982E+17
331556,Love.  What a great graphic to share with students. https://t.co/p1uUEgpg5g,6,,8.96351E+17
898199,Willy Wonka tho ðŸ˜ˆ,6,,9.01691E+17
1720177,https://t.co/URlk5jKtZP,6,,9.0904E+17
1552827,So glad I don't have rotc on 9/11,6,,9.07248E+17
67529,@girlsinyogapant You are Definitely a Wonder Woman...WOW!ðŸ˜ðŸ˜ðŸ˜,6,,8.93587E+17
1803818,in class and I left my cinnamon roll in the car ðŸ˜­ðŸ˜­,6,,9.0992E+17
132161,God bless the child that can hold her own.,6,,8.94324E+17
1373280,With these folks' lead Houston is on its way. Harvey is outnumbered. #houstonstrong https://t.co/FPRy5gCpfj,1,,9.05349E+17
1528057,Yea kobe ðŸ˜‚ðŸ¤˜ðŸ¾ https://t.co/CJMbuleyIC,6,,9.06977E+17
1104375,every time i get an opportunity i automatically start thinking of ways i can include a friend of mine in some way.,6,,9.02961E+17
228501,How? https://t.co/FNbP1Wg5oX,6,,8.95305E+17
868992,One of my favorite stories https://t.co/0Cr9Rj7QeI,6,,9.01562E+17
151794,ion see how y'all be driving high af,6,,8.94534E+17
975974,I know alot of shit been happening these couple of days but STAY POSITIVE EVERYBODY!! GOD WORKS HIS MAGIC IN MANY WAYS! Its no,6,,9.02189E+17
715068,Poor Uncle Dale going to punish both twins. ðŸ˜œ #OUTDAUGHTERED,4,,9.00176E+17
1374593,Thinkin I'm goin to Dallas this weekend for some lite slutting ðŸ¤”,6,,9.05403E+17
1633665,Fuck this dude man get him the hell off our squad https://t.co/ywhipAnPbi,6,,9.08089E+17
357285,ðŸ’€ðŸ˜‚ https://t.co/G44MMf7D6u,6,,8.96576E+17
1784744,@MSMGlildewitt ðŸ˜‚ðŸ˜‚ðŸ˜‚,6,,9.09693E+17
1177206,Friends is like the best show lol,6,,9.03506E+17
1242429,Uncrowned King yams said it himself https://t.co/qv0vYO2cpq,6,,9.04131E+17
223523,His eyes...ðŸ˜ #justynaebutler #weddingphotographer #coloradowedding #coloradoweddingphotographerâ€¦ https://t.co/3Qazil5wO6,6,,8.95197E+17
816273,yes im a mess but im blessed to be stuck with you,6,,9.01156E+17
1171786,The Art of the Dead #RuinABookTitleInOneLetter,6,,9.03476E+17
1498638,Look at that smile on Mayor Turner's face. Lol https://t.co/BiFvPxkIKf,6,,9.06679E+17
51295,Meek been going hard y'all just be suckin drake dick,6,,8.9338E+17
606259,Why wait on the eclipse @kenneth_dietze when you can have this full moon anytime! ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/0EXgT3yBBd,6,,8.99073E+17
1870114,Last night was wildðŸ˜¶,6,,8.89217E+17
1352025,"@UhSaunYay @MMNB_TEE It's feels cold when I get in the water ðŸ¤” ""fake news""",2,,9.05194E+17
1592202,@_SimonU @ani_nomso Ghana has 25m people. That's a lil more than Lagos. Not adding global reach,2,,9.07664E+17
410812,Twerk on my grave,6,,8.97162E+17
1291667,@_LeAshley It sucks dude ðŸ˜,6,,9.04571E+17
1579129,My goal if I date you is to marry you simple as that https://t.co/MHhjNRc6uE,6,,9.07464E+17
1657212,Idkkkk sum still not adding up ...... https://t.co/4fAqLw2EIW,6,,9.08361E+17
46940,YAS!!! https://t.co/yPDo5VDXeK,6,,8.93335E+17
295115,this headass fell asleep on me otp â˜¹ï¸,6,,8.95914E+17
809290,"@creechman Most Ziek's actually spell it ""Zeke"" too!",6,,9.01111E+17
1544358,@Azzeyyy Nah you don't have a choice ðŸ˜¤,6,,9.07096E+17
690051,If my hair gets frizzy I'm gonna scream,6,,8.99956E+17
230216,I guess my daughter gone help me clean up ðŸ˜ŒðŸ™„,6,,8.9532E+17
404139,@SenWarren read the dictionary Democrat and democratic mean different things. You are using it wrong. #AmazingDocGreeneShow,2,,8.97108E+17
1548528,Not alot of people left around,6,,9.07152E+17
1858827,I'm looking right through ya,6,,8.88642E+17
1223621,I will no longer be the victim. From here on out I will be a victor.,6,,9.03993E+17
563655,I love pizza crust sm,6,,8.98631E+17
1143711,Alotta bitches talkin' Alotta bitches walkin',6,,9.03296E+17
1843678,Every Monday Night at Johnny B's Outlaw Saloon -Eight Ball Pool Tournament - House Matches Potâ€¦ https://t.co/oGcTrcgAdZ,6,,8.88088E+17
154915,At least not till tomorrow I'll take a break today,6,,8.94581E+17
1398117,OMM! https://t.co/GAX5ljDwkz,6,,9.0561E+17
989681,No one wants to go to your stank ass ugly ass haunted ass pissy ass dirty ass stupid ass mf city bitch https://t.co/eV2thBYFnJ,6,,9.0225E+17
644345,u not a woman son U GOING TO JAIL FOR DIS SHIT ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/SRhwJ2NptD,6,,8.99463E+17
834068,UNION Houston weekend events and Sunday service have been cancelled due to weatherâ€¦ https://t.co/aflPQyVbSu,1,,9.0126E+17
1535902,@hurrtrackerapp where do you think #JoseHurricane will go?,1,,9.07041E+17
560,@multiimau That's literally impossible unless you're (big daddy) batmin https://t.co/JM60cBlqnN,6,,8.92902E+17
1643982,I would like the see Fenty Beauty highlight contour kits formulated for each shade range and undertone. The undertone part is ,6,,9.08166E+17
1923358,I gave up on this shit bro .,6,,8.91542E+17
1122962,Donate them to hurricane Harvey victims ðŸ¤·ðŸ»â€â™€ï¸ https://t.co/6VvlOFL7Eg,1,,9.03082E+17
267779,@SergeSavage @Nozeratti Ð Ð°Ð´ Ð±ÑƒÐ´Ñƒ ÐµÑÐ»Ð¸ Ð¿Ñ€Ð¸Ð´ÐµÑ‚ Ð¸ Ð±ÑƒÐ´Ñƒ Ñ‚Ð¾Ð¿Ð¸Ñ‚ÑŒ Ð·Ð° Ð½ÐµÐ³Ð¾ Ñ‡Ñ‚Ð¾Ð± Ð²ÑÐµ Ð²Ñ‹ÑˆÐ»Ð¾. Ð•ÑÐ»Ð¸ Ð½ÐµÑ‚ - Ñ€Ð°ÑÑÑ‚Ñ€Ð¾ÑŽÑÑŒ Ñ‚Ð¾Ðº ÐµÑÐ»Ð¸ Ð½Ð¸ÐºÐ¾Ð³Ð¾ Ð½Ðµ Ð²Ð¾,6,,8.95693E+17
300498,I'm not crying or anything https://t.co/SS4w8q7jbG,6,,8.96029E+17
1903278,And this why I love me some me some Cardi!!!!! https://t.co/fEWz1K3rRb,6,,8.90683E+17
1451862,#TexasStrong https://t.co/Ka0PXJENme,1,,9.06186E+17
884307,Every guy I ever talked to https://t.co/lHhIibPw9S,6,,9.01649E+17
1051133,@devintaylor_24 we ain't redshirts no more ðŸ˜ðŸ˜ðŸ˜,6,,9.02604E+17
789889,I'm not a depressed bitch no more I think I'm getting somewhere,6,,9.00902E+17
1140119,#USGS08066500 - Trinity Rv at Romayor TXHeight: 41.66ft â–² (40ft)Flow: 96000cfshttps://t.co/QfTgIJjhyp,6,,9.03265E+17
440796,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/PwwOuzz5iD,6,,8.97467E+17
1699022,Are you lesbians?,6,,9.08769E+17
1499858,Catch us slinging those shinerbeer  battered Fish-N-Chips (Shiner sauce  caddy like a boss!)â€¦ https://t.co/BqWEKdJjzJ,6,,9.06689E+17
1809821,Last night was a movie with @bigbabydram @Dafelle_ ðŸ”¥ @ Spire Houston https://t.co/47PJpOhQsq,6,,8.86639E+17
1501491,Why hasn't your twitter privileges been revoked?ðŸ˜­ https://t.co/Tl6Prqhi8d,6,,9.06702E+17
1157753,DARIA https://t.co/XgAmlYmsPu,6,,9.03397E+17
1744180,I wanna fw you sonically,6,,9.09263E+17
1809244,Jessie's Birthday party at Ten05 ðŸ˜‚ðŸ’€ðŸ¤·ðŸ½â€â™€ï¸ https://t.co/dY2mgmlNyh,6,,8.86618E+17
1385698,Let's pack the stands!! https://t.co/mpDMgul64v,6,,9.05509E+17
1583184,@Eddieonfox &amp;CA accepts TX irrigator licenses TXLI0006659 @WilliamShatner I specialize in golf courses and sports fields a,6,,9.07559E+17
1618702,This time of year is my favorite time of year. Fall Halloween Thanksgiving...then Christmas all the lights &amp; decor col,6,,9.07944E+17
1653380,Morrons are governing America,6,,9.08324E+17
1606179,fyeeee ðŸ”¥ðŸ”¥ðŸ”¥ https://t.co/bVe7Pkc7OG,6,,9.07777E+17
1153663,ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/d6b8C2KloU,6,,9.03369E+17
1475831,me too https://t.co/jLxsFwZBOl,6,,9.06387E+17
1007332,Thank you @SylvesterTurner. The 4th largest city of the nation is in crisis...but we are strong! #HoustonStrong #PrayforTexas,1,,9.02328E+17
1237761,Literally everyone in Texas drives a truck,6,,9.04093E+17
964162,I'm just finna try to get some sleep &amp; Ima keep Houston on my mind mayne ðŸ˜°ðŸ¤˜ðŸ¾âœ¨,6,,9.02045E+17
1323512,My job got some of the best ribs I've ever tasted in awhile....,6,,9.04904E+17
610704,On me  this the funniest video to date. ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/CfAWuyu6mL,6,,8.99105E+17
1028082,#ForHouston https://t.co/L3MWITRhsH,1,,9.0241E+17
928673,Oh yay more rain,1,,9.01898E+17
1401252,me: idk if i wanna watch the IT movie bc i'm scared im going to cryandrea: karen idk why you're scared of clowns we've dated,6,,9.05629E+17
1415436,Never thought I would say this but I'm getting the worst customer service from @amazon,6,,9.05817E+17
961131,Be careful Houston this was spotted on my street a few hours ago! https://t.co/kvUE2a2iRY,6,,9.02031E+17
1298874,the world better actually be ending this time https://t.co/JsJXgeWWFq,6,,9.04705E+17
1634942,Se vale soÃ±ar...e intentar realizar esos sueÃ±osðŸ™‡â€â™€ï¸siempre de la mano de DiosðŸ˜‰ðŸ‘Œ https://t.co/YR48LwYbxb,6,,9.08099E+17
748885,Thanks for the clip @DIRECTV. McGregor doesn't stand a chance. #MayweatherFTW https://t.co/2jjVvrywci,4,,9.00524E+17
507042,Joey BadA$$ Ã— Y U DON'T LOVE ME ðŸŽ¶,6,,8.98035E+17
1866381,Funny shit ðŸ˜‚ðŸ˜‚ @ Talento Bilingue De Houston https://t.co/4LHbejK8GZ,6,,8.88988E+17
1539518,"I do some stuff w/o even thinking twice &amp; after it I just be like ""jada you real af"" ðŸ˜¤",6,,9.07066E+17
1851070,Yes @BlueshirtBanter I've always wanted to know why the podcasts dissolve into talk about the everlasting land sea war that in,6,,8.88383E+17
725190,Pero queria ser music,6,,9.00255E+17
221302,A struggle: realizing ur reading ur book 2 fast and not savoring it so u stop reading for a couple hours but then get mad bc u,6,,8.95165E+17
817481,i fuck with this !! https://t.co/L2wIpo7ose,6,,9.01163E+17
524404,@BudsBarBQ Yum!,6,,8.98253E+17
305763,You know what's better than throwing money at the strip clubs  credit!,6,,8.9607E+17
1211550,Yes! With #txhsfb on the docket. I'll see you at Texan Drive Stadium Friday night. https://t.co/bHMUpkyHlc,4,,9.03826E+17
1887528,Real talk. https://t.co/zS13XDD0NZ,6,,8.89981E+17
291236,Tengo Hambre alv !,6,,8.95871E+17
661166,LMFAAAAAAAAAOO can't wait till break time ðŸ˜¬ðŸ˜•ðŸ˜­ https://t.co/dZa6scvBcm,6,,8.99675E+17
1329477,@PDaddy_PIMPIN Thank you so much â˜ºï¸,6,,9.0494E+17
319984,DJ Ne-Ko @ @TheGoosesAcre1 tonight! @ The Gooses Acre Irish Pub https://t.co/0AuQ6tSQXT,6,,8.96191E+17
1363496,ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ðŸ’€ https://t.co/weZaYWdh8f,6,,9.05265E+17
104698,I love my roommates ðŸ˜­,6,,8.94E+17
193521,ðŸŒ¹ https://t.co/p8TKMMq692,6,,8.94959E+17
1436709,OooooooohðŸ¤¤ https://t.co/nNy44fKsNd,6,,9.0599E+17
365500,LMAOOOO MY GRANDMA https://t.co/yOwbMBQpXR,6,,8.96712E+17
867031,"""Damn cam we been smokin since we woke up""",6,,9.0155E+17
39635,Ugh.,6,,8.93286E+17
1618481,Gusto ko na magLoL poteqqqqqq,6,,9.07939E+17
454389,If you like sports and documentaries you have to watch #ICARUS on Netflix. Incredible story of cheating. We will see a MLB ver,6,,8.97576E+17
662054,Idk what I was thinking when I signed up for four classes ðŸŒšðŸ¤¦ðŸ½â€â™€ï¸,6,,8.99682E+17
120337,@TiddyJuice Only part of the picture that matters ðŸŒš https://t.co/ZR8spKzKAq,6,,8.94223E+17
907889,People are trying to rescue family members themselves. Not nearly enough resources!!! #HurricaneHarvery,6,,9.01808E+17
1125359,Can't even let ya lie like that big dawg,6,,9.03095E+17
