,Text,Topic 1,Topic 2,Spanish?,X.M.._twitter_id
729963,I'm a new independent consultant for @ThirtyOne and I'm so excited to be apart of such an amazing ðŸ˜‰ company!!! #BLESSED #ThirtyOneConsultant https://t.co/JnCNGparQA ,6,,,9.00365E+17
496758,I threaten my kids that if they don't clean their room they won't go to school tomorrow. I wonder how many years I can use this.... ,6,,,8.97967E+17
673513,I'm crying https://t.co/fFDhVlM43v ,6,,,8.99772E+17
1043377,Another disaster just made landfall in Texas #GoAwayTrump #HurricaneHarvey ,1,2,,9.02568E+17
1273696,Nap time ðŸ˜´ ,6,,,9.04454E+17
33077,Okay can Snapchat just make this a regular filter without multiple images ðŸ™„ https://t.co/v452P4CaNO ,6,,,8.93232E+17
809836,@cinnnn9 K boo ,6,,,9.01115E+17
1311382,"Buhari, evil Nigeria president is killing Biafrans daily while World watches &amp; waits for war to ensue to sell arms. Biafra must be free now! https://t.co/SsMzOlZfMS ",6,,,9.04813E+17
1831829,"Ok like who wants to be my friend, I need friends ",6,,,8.87536E+17
534137,football fucked my shoulders up so bad lmao ,4,,,8.9833E+17
77025,Y ya van abuchear a pabon por el sÃ¡bado por fallar esa    Chingao Mondao ðŸ˜Ž ,6,,1,8.93666E+17
1248505,I Put My Energy Into Things That Enriches My Soul ðŸ™ŒðŸ¾ ,6,,,9.04172E+17
674820,"I remember how nervous I was the day before freshman year like it was yesterday, and now it's the day before senior year...wow ",6,,,8.99783E+17
878335,It's alright https://t.co/1ySVIo81BB ,6,,,9.01619E+17
696462,I remember this smh sad day https://t.co/c9OCYwqYyL ,6,,,9.00036E+17
1107267,I love feeling my baby move ðŸ˜ ,6,,,9.02979E+17
849309,But our life's out here don't matter black are white we or working men supporting our families we need some help out here ,6,,,9.01406E+17
742965,on the 30th my bank account finna b so happy hehe ,6,,,9.00477E+17
652729,Perso A L ,6,,,8.99531E+17
469407,Don't be loud . Plzz! https://t.co/4FVbTQ4yH7 ,6,,,8.97677E+17
328520,I just made the biggest promise of my life ,6,,,8.96261E+17
1857966,@Fontaine_19 Aww thank you! ,6,,,8.88607E+17
898911,A lot of y'all don't have Full coverage insurance I see #yalltalkthemostshit ,6,,,9.01695E+17
439169,Everyone in Houston driving slow as fuck today ðŸ™„ ,6,,,8.97446E+17
919852,@YSL_Ron ðŸ‘€ ,6,,,9.01861E+17
835237,. https://t.co/fyjzKoNc8l ,6,,,9.01266E+17
1602037,""" 8/10 of these new rappers come off sounding/lookin like lil uzi or young thug , what happened to real hip hop n rap? "" ðŸ’¯ðŸ™ŒðŸ¾ nun but facts ",6,,,9.07745E+17
980201,.@realDonaldTrump @TheJusticeDept Stand down orders? #Antifa https://t.co/yWpr8AMeQN ,2,,,9.0221E+17
1717674,Amy rlly got me crying in the club rn ,6,,,9.08942E+17
708921,@CooperSurles are they going to be your new team in 2019 or are you staying with Bron in LA? ,6,,,9.0014E+17
325417,ðŸ—£ https://t.co/9toVu1Ta9P ,6,,,8.96231E+17
482706,This teacher literally said whataburger is gross like wth... ,6,,,8.97861E+17
1388509,When Should You Start Prepping Your Family for Flu Season? https://t.co/XdFqBcWy8v ,6,,,9.05533E+17
283266,Only time can fix things sometimes ,6,,,8.95818E+17
1019130,".@JohnRMoffitt, share the word to your adoring fans, will you? You've got SO many good folks out there! #SciHelpTX https://t.co/lzwWEmIZgB ",6,,,9.02373E+17
65993,"@leesuhferrr @smartflexin @KFILE @neeratanden What evidence is there for that tho? Mic article quoted Demoro saying ""Harris is not on our radar"" &amp; that they were looking for a candidate. ",6,,,8.93574E+17
1029911,I need https://t.co/s8PmMJfWGI ,6,,,9.02421E+17
1739259,"'' Furr High is my second home, they are my family'' let's change the world by rethinking high school @FurrHS @DrBertieSimmons @HoustonISD https://t.co/hx5rHp2FsC ",6,,,9.09228E+17
1555052,K gotta go. Mfs really Finna dtm nowðŸ˜’ ,6,,,9.0727E+17
190836,@FoxNews @WVGovernor @realDonaldTrump anti trumps want American to fail.  Guess what? We won't let America fail! ,2,,,8.94934E+17
1647438,@xavi_hdz2 Grind don't stop bro #workinprogress ,6,,,9.0819E+17
890485,Lets fuckking goooðŸ˜ˆðŸ˜ˆðŸ™ŒðŸ» ,6,,,9.01669E+17
755309,Current mood ðŸ™„ https://t.co/sC5iGoyezE ,6,,,9.00564E+17
1449702,Not a jean jacket ðŸ˜­ https://t.co/dyQO2XBE2s ,6,,,9.06165E+17
714268,â€¼ï¸ https://t.co/DtqnWj4lkz ,6,,,9.00171E+17
1066388,If anyone is available  in the Kempner HS. We're volunteering at Kempner from 7pm-6am. Volunteers are needed. ,6,,,9.0268E+17
127232,@Chadneyyy_ She all turned up at the ride bye I'm done ,6,,,8.94282E+17
1665576,happy birthday @Blake_XIX !! hope you have a great day ðŸŽ‰ðŸŽˆðŸ’— ,6,,,9.08434E+17
929258,@bunkbabyyy aye that nigga is fresh asf ðŸ˜‚ https://t.co/7lkn1mBIea ,6,,,9.01901E+17
1249601,The G in God is always CAPITIALIZED &amp; the H in Him is also CAPITALIZED!!!!!!!!! ,6,,,9.04179E+17
1739165,First home game day of the season ðŸ¾â¤ï¸ #GoCoogs https://t.co/Y9SE11LTY2 ,6,,,9.09228E+17
337188,"Naw me don't eat that ðŸ’€ @ Houston, Texas https://t.co/BZPFaSJhax ",6,,,8.96413E+17
459914,.@united its a conection flight from Montreal that arrived at 12 I've been at the airport for hours (2/5) ,6,,,8.97617E+17
1560877,ALV FINALLY https://t.co/FaWCiGAyzO ,6,,,9.07324E+17
999219,Approx 350 GATORS on the loose. https://t.co/B79AzOYwTg ,6,,,9.02291E+17
171983,Awesome! https://t.co/d68wQtR8CF ,6,,,8.94723E+17
61215,wtf be going thru these hoes head https://t.co/mV9e8SxLlw ,6,,,8.93534E+17
1115127,"Girl talk with my momma, my tia, and my prima ðŸ˜‚ðŸ˜‚ maaan, boys really think they're slick ðŸ’€ðŸ˜‚ ",6,,,9.03033E+17
449694,LMAO https://t.co/ApvxK6ItiJ ,6,,,8.9754E+17
1675935,@SeanTPendergast Nooooooo ,6,,,9.08507E+17
523801,how do you delete someone else's tweet https://t.co/6xCKGYtQZG ,6,,,8.98248E+17
1339614,https://t.co/wdYT1erSM7 ,6,,,9.05099E+17
899412,Smoking session with the neighbor while this rain falls ,6,,,9.01698E+17
1895313,@shaysaintclair Becarfull don't want you to slip. ,6,,,8.90335E+17
922352,@awillery same here. Where are you? ,6,,,9.0187E+17
34379,Ok but her voice doe https://t.co/r3BAOY4O80 ,6,,,8.93243E+17
1593401,"me af , never fall off https://t.co/YiJTdRRoFY ",6,,,9.07673E+17
1770658,@_MikHarrison O geez... lol ,6,,,9.09562E+17
731056,@willow__row I DID ask for rain ðŸ˜³ðŸ˜‚ https://t.co/vxP9eFPrzp ,6,,,9.00377E+17
1757914,Cute.ðŸ˜‚ðŸƒ #Texans #WeAreTexans https://t.co/Ez58aQfmhd ,6,,,9.09462E+17
469448,@Clemons_G got me geeked in the dms ,6,,,8.97677E+17
1307850,Everybody keep telling me to Get on signed But How ??? I been googling and researching for weeks ,6,,,9.04785E+17
862118,Everybody Use To Call On Me Now I Can't Call On Nobody ðŸ˜žðŸ–•ðŸ¾ ,6,,,9.01516E+17
700868,art. *screams internally* https://t.co/OKVeoge22K ,6,,,9.00074E+17
1054175,Its Real This Is The Dam On West Lake Houston @ Houston Motorsports Park https://t.co/uBoo5x3oN8 ,6,,,9.02618E+17
1205755,me confie lol ,6,,,9.03791E+17
1760922,"Rocko Sneezed And My Pops Said "" Bless You "" ðŸ˜‚ ",6,,,9.09487E+17
1509425,Just got home from work ðŸ¤¦ðŸ¾â€â™‚ï¸ in need of a back massage ASAP ,6,,,9.06765E+17
306917,@baddieonyaaaa_ happy birthday beautiful â¤ ,6,,,8.96079E+17
1419758,H.E.R &gt;&gt;&gt;&gt; ,6,,,9.05854E+17
351486,Pretty sure that dude just noticed I wasn't wearing underwear underneath these gym shorts. ðŸ‘€ ,6,,,8.96533E+17
350681,#ForTheCity @ShowcaseHou  ðŸ‘€ https://t.co/lrg4PsYBB2 ,6,,,8.96526E+17
266693,Baecations only exist on social media ,6,,,8.95684E+17
1722215,Fascinating how the brain works. Now I have to pinpoint my memories that control my cravings ðŸŒš#PumpkinSpice https://t.co/Ehx0Ej00OW ,6,,,9.09071E+17
1827930,Control Diabetes with Yoga https://t.co/doypM1oqJk ,6,,,8.87416E+17
1487508,I'm mad 2K18 won't let me be a 6'11 SF ,4,,,9.06578E+17
556760,@MalaveColon Jajajajaja vamua calmarnos ,6,,,8.98577E+17
1628723,Hungry ðŸ˜‹ ,6,,1,9.08044E+17
596568,Ladies Support My Girl New Clothing Line #MindYourManner | Combining Vintage &amp; Modern Clothes âœ¨â€¦ https://t.co/c5tL8KHVGg ,6,,,8.98988E+17
1926552,@ZayAlexander_83 I can't it's a CLASSICðŸ˜‚. I'm gone find the Andre 3K next ðŸ˜ŽðŸ† ,6,,,8.9174E+17
332821,KBR Halliburton is a who you know company. The only way to get on is to wait like 12 years or have a cousin there. From what I've seen. ,6,,,8.96373E+17
697881,Rollin' like an old freight train ,6,,,9.00049E+17
362537,Bryant came in soooo clutch with the beer today ðŸ˜­ðŸ™ŒðŸ» ,6,,,8.96621E+17
489046,@_CBoutwell You looking through a peep hole? ,6,,,8.9791E+17
484618,I almost passed out earlier in Walmart ðŸ˜© ,6,,,8.97876E+17
204720,Just like scholarships &amp; college admissions hmmmm https://t.co/p42QcQ05aB ,6,,,8.95047E+17
1407112,Or both! https://t.co/PvXK5UdOdm ,6,,,9.05668E+17
40484,Hi I love you ðŸ’—you're such an amazing potato thank you for being youðŸ’—@ChrisInRevolt https://t.co/iwm4VS6Jol ,6,,,8.93292E+17
464455,I love my school man â¤ï¸ ,6,,,8.97647E+17
1019502,Wow https://t.co/fnMy7a0mqS ,6,,,9.02375E+17
1484667,@mirelanomicon idk i guess for a lot of reasons :3mainly not with a team that's there xD ,6,,,9.06553E+17
1283276,@molly_k12 @mtking_7 @makayla_caitlyn Congrats for Texas State winning the season opener against Houston Baptist!ðŸ˜€ ,4,,,9.04528E+17
317217,NOW HES CALLING US ALL FAT BECAUSE ABBY KEPT SAYING IT WAS MEAN LMFAO ,6,,,8.96167E+17
738534,I feel personally targeted https://t.co/sjCnYRWFEF ,6,,,9.0044E+17
1306666,No better celebration of Labor Day than with a Labor of love. ðŸ‘ðŸ»ðŸŽ‰ðŸ’¥#SWBEST #okies4TX https://t.co/DDjJ8gL5W8 ,6,,,9.04775E+17
1408373,Biscuits and gravy ðŸ˜‚ https://t.co/Uszj2TZVxE ,6,,,9.05682E+17
711799,Congrats KBT! Happy for you manâš¾ï¸ grinding been paying off big guy https://t.co/sASvrU4NsC ,6,,,9.00157E+17
415764,My boss hasn't came in to work and I haven't done shit all day since 10am ,6,,,8.97201E+17
858112,@JCorey_ @itsKataBolic @CrisIs_Gon @IAmSamael_MF I talk that shit but I do want that one x...im just waiting to see the support. I want that anthem though! ,6,,,9.01492E+17
885297,Did anyone else want to see the Ninja Turtles when #Daredevil was in the underground tunnels?  #IShipIt ,6,,,9.01653E+17
754898,TWITTER POINT ME TO SOME ONE IN HOUSTON THAT DOES BOMB CLOSURES!!!!! ,6,,,9.00561E+17
367460,I hope IT will exceed my expectations too ,6,,,8.96748E+17
1002151,I got you Bo you in the east? https://t.co/CTf6KGR96G ,6,,,9.02305E+17
815610,i was bout 1 https://t.co/FmNX8oXGmD ,6,,,9.01152E+17
1910388,@BRAINDEADREMO Lol who flushing sasuke ,6,,,8.91014E+17
749213,"My Bird of Paradise has finally bloomed! #Galveston @ Galveston, Texas https://t.co/Ws4ww3NweK ",6,,,9.00527E+17
407604,you did that ðŸ‘ðŸ’ª https://t.co/YtivbxYSAh ,6,,,8.97137E+17
1051173,It's hot as hell with no AC but it's feeling like winter in Texas outside rn. Open your windows up if you're stuck inside without AC. ,6,,,9.02604E+17
103266,pulled it out tha boxers n then she licked it ,6,,,8.93985E+17
834464,If I die because of this hurricane atleast I got to listen to Daniel Caesar's album. ,6,,,9.01262E+17
486134,Ayee man @ToNYD2WiLD coming from H-TOWN nan you doing ya thang content keeping me watching keep that up https://t.co/Ih0jpsCfJi ,6,,,8.97887E+17
1602867,:( https://t.co/TunLAW1R00 ,6,,,9.07753E+17
741570,Stressed the F out ,6,,,9.00466E+17
866465,I'm going for McGregor but if he wins ill be in complete understanding that Floyd is not what he once was. ,4,,,9.01546E+17
1429507,Trying to stay out of your own head is hard. ,6,,,9.05941E+17
1412294,Thank you!!ðŸ’“ ilysm2ðŸ’“ https://t.co/3zyG8rB5WR ,6,,,9.05784E+17
654096,Mi mom no quiere que valla a la escuela lmaooo ,6,,,8.9959E+17
933734,#teamworkmakesthedreamwork #silverstrong #harvey @EricBalli84 @AbdallahThalji @denson1539 @ChilisJobs https://t.co/pLc9n3mn0Y ,6,,,9.01921E+17
574120,congrats big dog. their getting a big time armâš¾ï¸ðŸ‘ŠðŸ¾ https://t.co/fU8pMts7De ,6,,,8.98717E+17
1318496,"@TeamFrankDaily ""But if you stay, oh, if you stayYou'll probably leave later anyway, it's love made in the USA"" This lyric really hits. ",6,,,9.04871E+17
1088758,Just spent the past 5 days w/ my baby and he went home today...I miss him already :( ,6,,,9.02793E+17
811628,most of em trash anyways ðŸ—£ðŸ—£ https://t.co/4SMOh07vek ,6,,,9.01126E+17
977379,My cousin is a state trooper- here is some info.  Phone system is overloaded social media is best way to communicate right now...stay safe https://t.co/3iWifPyTX2 ,6,,,9.02197E+17
1319974,who's down? just as friends thoughhh... https://t.co/ugl85doCdM ,6,,,9.04882E+17
970910,@paladrache My lawn needed the water. ,6,,,9.02139E+17
690606,"@TODAYshow lauer is a jackass! Pushin ""good ppl on both sides"". Its like a child, they make a bad choice doesnt make them a bad child. ",6,,,8.99969E+17
943534,IM TIRED OF THIS SHIT ,6,,,9.01966E+17
864361,@DoopieDoOver I pictured â€œgo beyondâ€ being a hybrid car slogan. ,6,,,9.01531E+17
816762,This is me lol https://t.co/DaWf4JRdZU ,6,,,9.01159E+17
435013,@EJTLive happy birthday son we gotta a movie to film soonðŸ”¥ ,6,,,8.9734E+17
282621,Them fresh cuts be a turn onðŸ˜‹ðŸ˜ ,6,,,8.95814E+17
1049676,https://t.co/wVKcZiGelw ,6,,,9.02597E+17
769342,because i am super rude https://t.co/4NqIuhiKHj ,6,,,9.00756E+17
1873250,I think he's taking this Big Ballin thing too far! Any @SouthPark fans remember the episode 'Medicinal Fried Chicken' https://t.co/T2C0KAMqF6 ,6,,,8.89319E+17
32518,lil_spoiled_bitch @LordGoodrich https://t.co/SkIVc1gLPn ,6,,,8.93228E+17
1860404,Hate drinking ðŸ˜·ðŸ¤¢ ,6,,,8.88788E+17
1241146,I donâ€™t see how women wear heels dawg.. just looking at yâ€™all feet I feel bad for ya ðŸ˜‚ ,6,,,9.04121E+17
86270,rather have bond then be in a relationship ,6,,,8.93792E+17
1572703,LMFAOOO https://t.co/W0uIDiBaDK ,6,,,9.07424E+17
1653922,Kash this check and handle my business ,6,,,9.08331E+17
1782067,I'm the mf'n connect &amp; the plug ðŸ”Œ ,6,,,9.09642E+17
1660356,I cent hit no woman ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤¦ðŸ¿â€â™‚ï¸ plus im hella black they will semd my ass to jail so quick but thats just me https://t.co/KgYbgFnYjn ,6,,,9.08388E+17
506723,Imma start shopping at romwe ,6,,,8.98033E+17
1490455,"Jason wants Pizza Fries, aka Pizzoutine (at @PiPizzaHtx in Houston, Texas) https://t.co/iRDce3rLM7 ",6,,,9.06604E+17
616936,"some ppl r such a force, it makes me uncomfortable/: ",6,,,8.99158E+17
799694,"I said farewell, you took it well ",6,,,9.00962E+17
864865,I just need to be alone ,6,,,9.01534E+17
321895,The best character wasn't even in the family he was a neighbor https://t.co/E7nbqZUpyS ,6,,,8.96205E+17
1584863,"For the girl that plays her music on blast every morning, we all know what you listen to. Even the hallway can hear you.ðŸ™„ðŸ™„ðŸ™„ ",6,,,9.07591E+17
186703,Smh my street don't even know what flooding is https://t.co/uHwVtZmGUH ,6,,,8.94844E+17
1311661,Bingo https://t.co/b0cpOahx07 ,6,,,9.04815E+17
1117923,"A2 #FLedChat Leave the walls bare for them to create personal graffiti walls, community boards &amp; collision boards https://t.co/oBA2xudmqt ",6,,,9.03052E+17
1831959,DELTA DELTA DELTA!!! (Yuh let's go Mrs Yates!!!) https://t.co/rqnV8TiA5x ,6,,,8.87542E+17
1819040,@Mannifresh25 Hope not...lol ,6,,,8.8704E+17
1216044,#FreeJr ,6,,,9.03852E+17
730872,"rick and morty is the greatest show of all time. if you don't watch it, you a goober ",6,,,9.00375E+17
1860948,This is cute ðŸ˜ ily â¤ï¸ðŸ˜Š https://t.co/0pZckFNZjs ,6,,,8.88808E+17
1392233,I just wanna cocktail waitress again to make good guala ðŸ˜© ,6,,,9.05564E+17
1758861,@LuisJugginHoes @Domino_FaSho ,6,,,9.09469E+17
1358983,"#USGS08117500 - San Bernard Rv nr Boling, TXHeight: 33.67ft â–¼ (18ft)Flow: 11500cfshttps://t.co/2GENFzWHga ",6,,,9.05242E+17
519328,I only saw Tricia in the morning I'm upset. ,6,,,8.98212E+17
588346,https://t.co/3dYkgtzlk4 ,6,,,8.9891E+17
642815,When viserion died #gameofthrones https://t.co/LjWYvgYMa9 ,6,,,8.99455E+17
1112006,"Praying mine is safe.. not likely..  if not, looking forward to my 2017 model. https://t.co/DfiYikwDwn ",6,,,9.03011E+17
459501,@_DominicanBella ðŸ“ ,6,,,8.97614E+17
518906,Feeling some type of way &lt; ,6,,,8.98208E+17
364383,What's stopping you I asked ??? ,6,,,8.96655E+17
344819,If I see you and ion speak that mean idfwy! ,6,,,8.96476E+17
440764,How am I suppose to tell Justin's mom I don't meat or dairy any more ðŸ™ƒ ,6,,,8.97467E+17
321426,ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/vkHfHGs8iW ,6,,,8.96202E+17
370481,LMAOOO https://t.co/WaUK2b1jEa ,6,,,8.96777E+17
1047393,We'res all the NEW ORLEANS people at cause I know we helped y'all too during Katrina #HurricanHarvey ,1,,,9.02587E+17
585870,change your perspective ,6,,,8.98837E+17
1843762,@jow_42 Ohhh... do you mean these? #EVIDENCE https://t.co/F2eixKneYA ,6,,,8.88091E+17
1840543,@afafaimanke @feriaaal72  https://t.co/CK89xnNQXV ,6,,,8.87897E+17
708345,WOW IT ACTUALLY HAPPENED https://t.co/EqwVdZpxNu ,6,,,9.00136E+17
1274900,@flakdinenno it was all @compscidixon - he's brilliant ,6,,,9.04465E+17
911123,"Woke up with 10+ ""are you safe"" texts. Now it's getting real, y'all stay safe. ",6,,,9.01826E+17
1145994,"#USGS08111850 - Brazos Rv at San Felipe, TXHeight: 125.1ft â–¼ (122.5ft)Flow: 109000cfshttps://t.co/2U4sVSiQH4 ",6,,,9.03313E+17
1448846,Talking with @stuffthesleigh about how you can help! Gift cards are the best way to help them. #smbhou https://t.co/M5Cz6x018l ,6,,,9.06157E+17
1021139,This is devastating ,6,,,9.02381E+17
1563996,"@jw_stokes &gt;&gt;&gt; likewise, I know plenty who make 10x+ more than me and ALSO complain about the same thing. It's not what you earn, it's what you KEEP. ",6,,,9.07354E+17
654928,BITCH how I'm already late ,6,,,8.99609E+17
1119254,WOW https://t.co/VcmgjUUrIw ,6,,,9.0306E+17
123996,the hardest part of losing someone isn't saying goodbye to whatever of them may be but trying to learn to live w/o them ,6,,,8.94255E+17
1431889,"I got a haircut today. New fade, new bitches. ",6,,,9.05959E+17
1801059,I was eating my Oreos y se me cayeron wtf ,6,,,9.09897E+17
737271,OMG OMG OMG OMGðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/bgNehQWlim ,6,,,9.00429E+17
545613,"Let's fucking hope he's right! Resign already, you asshole! We can't WAIT!!!!!! ðŸ–•ðŸ»@realDonaldTrump ðŸ–•ðŸ» #Resign #impeachmentnow https://t.co/XWCcwfgo4V ",2,,,8.98409E+17
383745,I just know I have much more to experience. not everybody the same. https://t.co/tVqS7aouKX ,6,,,8.96883E+17
108639,Fuck my two exes I'm sipping Dos XX ,6,,,8.94032E+17
